name,tanggal,bulan,tahun,temp,humidity,cloudcover,sealevelpressure,windspeed,precip
NUSA TENGGARA TIMUR,21,5,2014,83.1,71.5,53.4,1010.9,17.2,0.0
NUSA TENGGARA TIMUR,22,5,2014,82.5,75.5,48.0,1011.4,18.3,0.0
NUSA TENGGARA TIMUR,23,5,2014,81.1,75.1,28.8,1012.1,17.0,0.004
NUSA TENGGARA TIMUR,24,5,2014,82.8,75.9,40.0,1012.3,19.9,0.016
NUSA TENGGARA TIMUR,25,5,2014,83.6,68.4,50.8,1012.8,17.0,0.0
NUSA TENGGARA TIMUR,26,5,2014,80.5,75.9,47.2,1012.6,17.7,0.0
NUSA TENGGARA TIMUR,27,5,2014,81.8,81.4,33.2,1011.3,20.8,0.02
NUSA TENGGARA TIMUR,28,5,2014,82.3,75.5,51.0,1011.2,20.8,0.0
NUSA TENGGARA TIMUR,29,5,2014,81.4,75.6,60.7,1011.7,18.3,0.067
NUSA TENGGARA TIMUR,30,5,2014,82.1,73.3,37.5,1010.8,16.8,0.0
NUSA TENGGARA TIMUR,31,5,2014,83.1,71.0,50.8,1010.1,18.3,0.0
NUSA TENGGARA TIMUR,1,6,2014,83.4,72.9,49.2,1010.0,19.6,0.0
NUSA TENGGARA TIMUR,2,6,2014,82.2,75.0,49.2,1009.9,17.9,0.0
NUSA TENGGARA TIMUR,3,6,2014,83.0,74.6,46.6,1009.5,18.6,0.0
NUSA TENGGARA TIMUR,4,6,2014,82.5,75.2,50.3,1009.7,20.8,0.016
NUSA TENGGARA TIMUR,5,6,2014,82.6,74.8,50.6,1009.7,20.1,0.0
NUSA TENGGARA TIMUR,6,6,2014,82.9,73.0,44.7,1009.3,24.2,0.0
NUSA TENGGARA TIMUR,7,6,2014,83.1,70.9,45.8,1009.1,25.3,0.0
NUSA TENGGARA TIMUR,8,6,2014,82.4,71.5,43.1,1009.2,25.3,0.0
NUSA TENGGARA TIMUR,9,6,2014,82.0,70.7,44.0,1008.9,25.3,0.0
NUSA TENGGARA TIMUR,10,6,2014,81.1,68.8,43.5,1008.8,21.5,0.0
NUSA TENGGARA TIMUR,11,6,2014,79.7,74.1,54.1,1009.1,20.1,0.004
NUSA TENGGARA TIMUR,12,6,2014,78.1,75.8,46.7,1009.2,13.9,0.0
